Positio,,,UPC,,,Facings,,,,Brand,,,,,,Long Description,,,,Size,,,,UOM,,,Date,,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 18,   Length: 4' 0.00"",    Height: 0' 7.50"",   Depth: 1' 1.00"",   Product: 3' 11.93""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0085997500202,1,,,,,,,,,ANDALOU NATURALS,,,,,,SHAMPOO-SUNFLOWER & CITRUS,,,,11.50,,,,,,,FOZ,,,,2.90,,,,
Positio,,,,UPC,,,Facings,,,,Brand,,,,,,Long Description,,,,Size,,,,UOM,,,Date,,,,Width,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0085997500205,,,,1,,,ANDALOU NATURALS,,,,,,CONDITIONER-SUNFLOWER & CITRUS,,,,,11.50,,,,FOZ,,,,,,2.90,,,,,
3,0085997500209,,,,1,,,ANDALOU NATURALS,,,,,,SUNFLOWER&CITRUS MED STYLING GEL,,,,,6.80,,,,FOZ,,,,,,2.90,,,,,
4,0085997500208,,,,1,,,ANDALOU NATURALS,,,,,,HAIR SPRAY CITRUS,,,,,8.20,,,,FOZ,,,,,,2.35,,,,,
5,0085997502068,,,,1,,,ANDALOU NATURALS,,,,,,SHAMPOO-SLKY SMTH-EXOTIC MARULA OIL,,,,,11.50,,,,FOZ,,,,,,2.90,,,,,
6,0085997502069,,,,1,,,ANDALOU NATURALS,,,,,,CONDITIONER-SLKY SMTH-EXOTIC MARULA,,,,,11.50,,,,FOZ,,,,,,2.90,,,,,
7,0085997502072,,,,1,,,ANDALOU NATURALS,,,,,,TAMING CREME-EXOTIC MARULA OIL,,,,,6.80,,,,FOZ,,,,,,2.90,,,,,
8,0085997502070,,,,1,,,ANDALOU NATURALS,,,,,,DETANGLING SPRAY-EXOTIC MARULA OIL,,,,,8.20,,,,FOZ,,,,,,2.35,,,,,
9,0085997502071,,,,1,,,ANDALOU NATURALS,,,,,,HAIR MASK-SLKY SMTH-EXOTIC MRULA OIL,,,,,1.50,,,,FOZ,,,,,,3.25,,,,,
10,0085997500201,,,,1,,,ANDALOU NATURALS,,,,,,SHAMPOO LAVENDER BIOTIN,,,,,11.50,,,,FOZ,,,,,,2.90,,,,,
11,0085997500204,,,,1,,,ANDALOU NATURALS,,,,,,CONDITIONER-LAVENDER & BIOTIN,,,,,11.50,,,,FOZ,,,,,,2.90,,,,,
12,0085997500207,,,,1,,,ANDALOU NATURALS,,,,,,STYLE SPRAY LAVENDER BIOTIN,,,,,8.20,,,,FOZ,,,,,,2.40,,,,,
13,0085997500238,,,,1,,,ANDALOU NATURALS,,,,,,SHAMPOO-AGE DEFYING,,,,,11.50,,,,FOZ,,,,,,2.90,,,,,
14,0085997500239,,,,1,,,ANDALOU NATURALS,,,,,,CONDITIONER-AGE DEFYING,,,,,11.50,,,,FOZ,,,,,,2.90,,,,,
15,0085997500263,,,,1,,,ANDALOU NATURALS,,,,,,STYLE CREAM-AGE DEFYING,,,,,5.80,,,,FOZ,,,,,,2.90,,,,,
16,0085997500264,,,,1,,,ANDALOU NATURALS,,,,,,SPARY-THICKENING-AGE DEFYING,,,,,6.00,,,,FOZ,,,,,,2.35,,,,,
17,0085997500240,,,,1,,,ANDALOU NATURALS,,,,,,SCALP INTENSIVE THINNING HAIR TRTMNT,,,,,2.10,,,,FOZ,,,,,,1.70,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 19,   Length: 4' 0.00"",    Height: 0' 10.50"",   Depth: 1' 1.00"",   Product: 3' 11.98""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0072474200853,,,,1,,,ALBA BOTANICA,,,,,,SHAMPOO-GARDENIA,,,,,12.00,,,,FOZ,,,,,,2.25,,,,,
2,0072474200856,,,,1,,,ALBA BOTANICA,,,,,,CONDITIONER-GARDENIA,,,,,12.00,,,,OZ,,,,,,2.25,,,,,
3,0072474200121,,,,1,,,ALBA BOTANICA,,,,,,SHAMPOO-SMOOTH GARDENIA,,,,,32.00,,,,FOZ,,,,,,3.20,,,,,
4,0072474200120,,,,1,,,ALBA BOTANICA,,,,,,CONDTIONER-SMOOTH GARDENIA,,,,,32.00,,,,OZ,,,,,,3.20,,,,,
5,0072474200852,,,,1,,,ALBA BOTANICA,,,,,,SHAMPOO-PLUMERIA,,,,,12.00,,,,FOZ,,,,,,2.25,,,,,
6,0072474200863,,,,1,,,ALBA BOTANICA,,,,,,CONDITIONER-PLUMERIA,,,,,12.00,,,,OZ,,,,,,2.25,,,,,
7,0072474200123,,,,1,,,ALBA BOTANICA,,,,,,SHAMPOO-COLORIFIC PLUMERIA,,,,,32.00,,,,FOZ,,,,,,3.20,,,,,
8,0072474200122,,,,1,,,ALBA BOTANICA,,,,,,CONDITIONER-COLORIFIC PLUMERIA,,,,,32.00,,,,OZ,,,,,,3.20,,,,,
9,0072474200851,,,,1,,,ALBA BOTANICA,,,,,,SHAMPOO-MANGO,,,,,12.00,,,,FOZ,,,,,,2.25,,,,,
10,0072474200858,,,,1,,,ALBA BOTANICA,,,,,,CONDITIONER-MANGO,,,,,12.00,,,,OZ,,,,,,2.25,,,,,
11,0072474200125,,,,1,,,ALBA BOTANICA,,,,,,SHAMPOO-BODY BUILDER MANGO,,,,,32.00,,,,FOZ,,,,,,3.20,,,,,
12,0072474200124,,,,1,,,ALBA BOTANICA,,,,,,CONDITIONER-BODY BUILDER MANGO,,,,,32.00,,,,OZ,,,,,,3.20,,,,,
13,0072474200849,,,,1,,,ALBA BOTANICA,,,,,,COCONUT MILK LEAVE IN CONDTNING MIST,,,,,8.00,,,,FOZ,,,,,,2.00,,,,,
14,0072474200855,,,,1,,,ALBA BOTANICA,,,,,,SHAMPOO-COCONUT MILK-EXTRA RICH,,,,,12.00,,,,FOZ,,,,,,2.25,,,,,
15,0072474200861,,,,1,,,ALBA BOTANICA,,,,,,CONDITIONER-COCONUT MILK-EXTRA RICH,,,,,12.00,,,,OZ,,,,,,2.25,,,,,
16,0072474200127,,,,1,,,ALBA BOTANICA,,,,,,SHAMPOO-COCONUT MILK,,,,,32.00,,,,FOZ,,,,,,3.20,,,,,
17,0072474200126,,,,1,,,ALBA BOTANICA,,,,,,CONDITIONER-COCONUT MILK,,,,,32.00,,,,OZ,,,,,,3.20,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positio,,,,UPC,,,Facings,,,,Brand,,,,,,Long Description,,,,Size,,,,UOM,,,Date,,,,Width,,
"-----------
Totals:",,"--------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------
17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 20,   Length: 4' 0.00"",    Height: 0' 9.50"",   Depth: 1' 1.00"",   Product: 3' 11.97""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0084132010420,,,,1,,,ALAFFIA,,,,,,SHAMPOO-COCONUT REISHI,,,,,8.00,,,,FOZ,,,,,,3.00,,,,,
2,0084132010421,,,,1,,,ALAFFIA,,,,,,CONDITIONER-COCONUT REISHI,,,,,8.00,,,,FOZ,,,,,,3.00,,,,,
3,0084132010422,,,,1,,,ALAFFIA,,,,,,CONDITIONER-COCONUT REISHI CLEANSING,,,,,8.00,,,,FOZ,,,,,,3.00,,,,,
4,0084132010470,,,,1,,,ALAFFIA,,,,,,SHAMPOO-BALANCING NEEM,,,,,8.00,,,,FOZ,,,,,,3.00,,,,,
5,0084132010471,,,,1,,,ALAFFIA,,,,,,CONDITIONER-MOISTURIZING NEEM,,,,,8.00,,,,FOZ,,,,,,3.00,,,,,
6,0084132010729,,,,1,,,EVERYDAY COCONUT,,,,,,SHAMPOO-COCONUT PINEAPPLE,,,,,8.00,,,,FOZ,,,,,,3.00,,,,,
7,0084132010739,,,,1,,,EVERYDAY COCONUT,,,,,,CONDITIONER-COCONUT PINEAPPLE,,,,,8.00,,,,FOZ,,,,,,3.00,,,,,
8,0084132010728,,,,1,,,EVERYDAY COCONUT,,,,,,SHAMPOO-PURELY COCONUT,,,,,8.00,,,,FOZ,,,,,,3.00,,,,,
9,0084132010738,,,,1,,,EVERYDAY COCONUT,,,,,,CONDITIONER-PURELY COCONUT,,,,,8.00,,,,FOZ,,,,,,3.00,,,,,
10,0064667046599,,,,1,,,SPROUTS,,,,,,SHAMPOO-WEIGHTLESS HYDRATION,,,,,10.00,,,,FOZ,,,,,,3.07,,,,,
11,0064667046605,,,,1,,,SPROUTS,,,,,,CONDITIONER-WEIGHTLESS HYDRATION,,,,,10.00,,,,FOZ,,,,,,3.07,,,,,
12,0064667046600,,,,1,,,SPROUTS,,,,,,SHAMPOO-FLAWLESS PROTECTION,,,,,10.00,,,,FOZ,,,,,,3.07,,,,,
13,0064667046606,,,,1,,,SPROUTS,,,,,,CONDITIONER-FLAWLESS PROTECTION,,,,,10.00,,,,FOZ,,,,,,3.07,,,,,
14,0064667046601,,,,1,,,SPROUTS,,,,,,SHAMPOO-FEARLESS VOLUME,,,,,10.00,,,,FOZ,,,,,,3.07,,,,,
15,0064667046607,,,,1,,,SPROUTS,,,,,,CONDITIONER-FEARLESS VOLUME,,,,,10.00,,,,FOZ,,,,,,3.07,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 21,   Length: 4' 0.00"",    Height: 0' 8.50"",   Depth: 1' 1.00"",   Product: 3' 11.99""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0071623703008,,,,1,,,GIOVANNI,,,,,,SHAMPOO-50/50 BALANCE,,,,,8.50,,,,FOZ,,,,,,2.50,,,,,
2,0071623704008,,,,1,,,GIOVANNI,,,,,,CONDITIONER-HAIR REMOIST,,,,,8.50,,,,FOZ,,,,,,2.50,,,,,
3,0071623718171,,,,1,,,GIOVANNI,,,,,,SHAMPOO-ROOT 66,,,,,8.50,,,,FOZ,,,,,,2.50,,,,,
4,0071623718172,,,,1,,,GIOVANNI,,,,,,CONDITIONER-ROUTE 66,,,,,8.50,,,,FOZ,,,,,,2.50,,,,,
5,0071623713008,,,,1,,,GIOVANNI,,,,,,SHAMPOO-TEA TREE,,,,,8.50,,,,FOZ,,,,,,2.50,,,,,
6,0071623715008,,,,1,,,GIOVANNI,,,,,,CONDITIONER-TEA TREE,,,,,8.50,,,,FOZ,,,,,,2.50,,,,,
7,0071623701008,,,,1,,,GIOVANNI,,,,,,SHAMPOO-GOLDEN WHEAT,,,,,8.50,,,,FOZ,,,,,,2.50,,,,,
8,0071623707008,,,,1,,,GIOVANNI,,,,,,CONDITIONER-DIRECT STAY IN,,,,,8.50,,,,FOZ,,,,,,2.50,,,,,
9,0071623718053,,,,1,,,GIOVANNI,,,,,,SHAMPOO-SMOOTH AS SILK,,,,,8.50,,,,FOZ,,,,,,2.50,,,,,
10,0071623702008,,,,1,,,GIOVANNI,,,,,,CONDITIONER-SMOOTH AS SILK,,,,,8.50,,,,FOZ,,,,,,2.50,,,,,
11,0071623706008,,,,1,,,GIOVANNI,,,,,,RECONSTRUCTOR-HAIR-NUTRAFIXX,,,,,6.80,,,,FOZ,,,,,,3.03,,,,,
12,0071623705008,,,,1,,,GIOVANNI,,,,,,HAIR THICKENER-MORE BODY,,,,,6.80,,,,FOZ,,,,,,3.03,,,,,
13,0071623710008,,,,1,,,GIOVANNI,,,,,,STYLING GEL-LA NATURAL,,,,,6.80,,,,FOZ,,,,,,3.03,,,,,
14,0071623712008,,,,1,,,GIOVANNI,,,,,,HAIR MOUSSE-NATURAL,,,,,7.00,,,,FOZ,,,,,,1.90,,,,,
15,0071623711008,,,,2,,,GIOVANNI,,,,,,HAIR SPRITZ-LA HOLD,,,,,5.00,,,,FOZ,,,,,,1.50,,,,,
16,0071623709008,,,,1,,,GIOVANNI,,,,,,HAIR TREATMENT-VITAPRO,,,,,5.10,,,,FOZ,,,,,,1.50,,,,,
Positio,,,,UPC,,,Facings,,,,Brand,,,,,,Long Description,,,,Size,,,,UOM,,,Date,,,,Width,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0071623714008,,,,1,,,GIOVANNI,,,,,,ANTI FRIZZ-FRIZZ BE GONE,,,,,2.75,,,,FOZ,,,,,,1.30,,,,,
18,0071623718169,,,,1,,,GIOVANNI,,,,,,HAIR WAX-WICKED WAX,,,,,2.00,,,,OZ,,,,,,2.82,,,,,
19,0071623718036,,,,1,,,GIOVANNI,,,,,,FINISHING MIST-SHINE OF THE TIMES,,,,,4.30,,,,FOZ,,,,,,1.98,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 22,   Length: 4' 0.00"",    Height: 1' 2.00"",   Depth: 1' 1.00"",   Product: 4' 0.00""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0071623718493,,,,1,,,GIOVANNI,,,,,,CONDITIONER-BLACKBERRY & COCNUT MILK,,,,,24.00,,,,FOZ,,,,,,2.80,,,,,
2,0071623718480,,,,1,,,GIOVANNI,,,,,,SHAMPOO-2 CHIC-ULTRA REPAIR,,,,,8.50,,,,FOZ,,,,,,3.00,,,,,
3,0071623718481,,,,1,,,GIOVANNI,,,,,,CONDITIONER-2 CHIC-ULTRA REPAIR,,,,,8.50,,,,FOZ,,,,,,3.00,,,,,
4,0071623718482,,,,1,,,GIOVANNI,,,,,,HAIR MASK-INTENSIVE-2 CHIC,,,,,5.10,,,,FOZ,,,,,,2.43,,,,,
5,0071623718483,,,,1,,,GIOVANNI,,,,,,2 CHIC LEAVE IN CONDITIONING ELIXIR,,,,,4.00,,,,FOZ,,,,,,1.50,,,,,
6,0071623718485,,,,1,,,GIOVANNI,,,,,,2 CHIC HAIR OIL SERUM,,,,,2.75,,,,FOZ,,,,,,1.30,,,,,
7,0071623718523,,,,1,,,GIOVANNI,,,,,,HOT OIL HAIR TRTMNT-2 CHIC,,,,,1.75,,,,FOZ,,,,,,3.25,,,,,
8,0071623718533,,,,1,,,GIOVANNI,,,,,,HOT OIL HAIR TREATMENT-2 CHIC BOX,,,,,12.00,,,,PK,,,,,,3.55,,,,,
9,0071623718557,,,,1,,,GIOVANNI,,,,,,SHAMPOO-FRIZZ BE GONE-SHEA BUTTER,,,,,8.50,,,,FOZ,,,,,,3.00,,,,,
10,0071623718558,,,,1,,,GIOVANNI,,,,,,CONDITIONER-FRIZZ BE GONE-SHEA BUTTR,,,,,8.50,,,,FOZ,,,,,,3.00,,,,,
11,0071623718560,,,,1,,,GIOVANNI,,,,,,LEAVE-IN CONDITIONER-SHEA BUTTER,,,,,4.00,,,,FOZ,,,,,,1.50,,,,,
12,0071623718562,,,,1,,,GIOVANNI,,,,,,ANTI FRIZZ POLISH SERUM-SWEET ALMOND,,,,,2.75,,,,FOZ,,,,,,1.35,,,,,
13,0071623718563,,,,1,,,GIOVANNI,,,,,,ANTI FRIZZ HAIR BALM-SHEA BUTTER,,,,,5.00,,,,FOZ,,,,,,1.90,,,,,
14,0071623718565,,,,1,,,GIOVANNI,,,,,,HOT OIL TREATMENT-SHEA BUTTER,,,,,1.75,,,,OZ,,,,,,3.25,,,,,
15,0071623718564,,,,1,,,GIOVANNI,,,,,,HOT OIL HAIR TREATMENT TRAY,,,,,12.00,,,,PK,,,,,,3.55,,,,,
16,0071623718411,,,,1,,,GIOVANNI,,,,,,SHAMPOO-BRAZILN KERATIN & ARGAN OIL,,,,,24.00,,,,FOZ,,,,,,2.80,,,,,
17,0071623718412,,,,1,,,GIOVANNI,,,,,,CONDITIONER-BRAZILN KERTN & ARGN OIL,,,,,24.00,,,,FOZ,,,,,,2.80,,,,,
18,0071623718359,,,,1,,,GIOVANNI,,,,,,SHAMPOO-2 CHIC-ULTRA SLEEK,,,,,8.50,,,,FOZ,,,,,,3.00,,,,,
19,0071623718360,,,,1,,,GIOVANNI,,,,,,CONDITIONER-2 CHIC-ULTRA SLEEK,,,,,8.50,,,,FOZ,,,,,,3.00,,,,,
20,0071623718361,,,,1,,,GIOVANNI,,,,,,2 CHIC-CONDITIONER-LEAVE IN,,,,,4.00,,,,FOZ,,,,,,1.50,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
