Positio,,,UPC,,,,Facings,,,Brand,,,,,,,,Long Description,,,,,,Size,,,,,UOM,,,,Date,,,,,,Width,,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,0064667062110,,,,1,,,SPROUTS,,,,,,,,SLEEP-ZZZZ,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
29,,0064667062101,,,,1,,,SPROUTS,,,,,,,,THYROID POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
30,,0064667062134,,,,1,,,SPROUTS,,,,,,,,TRIPHALA POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
31,,0064667011721,,,,1,,,SPROUTS,,,,,,,,UT SUPPORT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 13,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 1.00"",   Product: 3' 11.77""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0064667063129,2,,,,,,,,,,,SPROUTS,,,,,,OREGANO OIL,,,,1.00,,,,,,,,,,FOZ,,,Jun  5 2016 1,,,,,,,1.29,,
Positio,,,,,UPC,,Facings,,,,,,Brand,,,,,,Long Description,,,,,,Size,,,,,UOM,,,,,Date,,,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,0064667062073,,,,1,,,SPROUTS,,,,,,,,OREGANO OIL,,,,,,2.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.55,,,,,
3,,0064667063151,,,,1,,,SPROUTS,,,,,,,,OREGANO OIL LIQUID CAP,,,,,,60.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.00,,,,,
4,,0064667063152,,,,1,,,SPROUTS,,,,,,,,OREGANO OIL LIQUID CAP,,,,,,120.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.45,,,,,
5,,0064667062079,,,,1,,,SPROUTS,,,,,,,,PROPOLIS,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
6,,0064667062088,,,,1,,,SPROUTS,,,,,,,,RHODIOLA,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
7,,0064667062131,,,,1,,,SPROUTS,,,,,,,,RHODIOLA POWDER CAP,,,,,,60.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
8,,0064667063130,,,,1,,,SPROUTS,,,,,,,,SAW PALMETTO,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
9,,0064667063132,,,,1,,,SPROUTS,,,,,,,,ST JOHNS WORT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
10,,0064667062092,,,,1,,,SPROUTS,,,,,,,,ST JOHNS WORT ALCOHOL FREE,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
11,,0064667015600,,,,1,,,SPROUTS,,,,,,,,ST JOHNS WORT POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
12,,0064667062102,,,,1,,,SPROUTS,,,,,,,,TURMERIC,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.30,,,,,
13,,0064667015610,,,,1,,,SPROUTS,,,,,,,,TURMERIC POWDER CAP,,,,,,60.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.20,,,,,
14,,0064667062142,,,,1,,,SPROUTS,,,,,,,,TURMERIC,,,,,,120.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.44,,,,,
15,,0064667062105,,,,1,,,SPROUTS,,,,,,,,VALERIAN ALCOHOL FREE,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
16,,0064667015620,,,,1,,,SPROUTS,,,,,,,,VALERIAN POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
17,,0064667062143,,,,1,,,SPROUTS,,,,,,,,VALERIAN,,,,,,180.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.70,,,,,
18,,0064667004581,,,,1,,,SPROUTS,,,,,,,,WHITE WILLOW,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
19,,0064667017320,,,,1,,,SPROUTS,,,,,,,,ADRENAL RX POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
20,,0064667062007,,,,1,,,SPROUTS,,,,,,,,ALLERGY DEFENSE,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
21,,0064667062010,,,,1,,,SPROUTS,,,,,,,,ANXIET-EASE,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
22,,0064667062151,,,,1,,,SPROUTS,,,,,,,,BITTERS ELIXIR-MINT,,,,,,1.00,,,,FOZ,,,,,,,,,,,1.29,,,,,
23,,0064667062152,,,,1,,,SPROUTS,,,,,,,,BITTERS ELIXIR-CITRUS,,,,,,1.00,,,,FOZ,,,,,,,,,,,1.29,,,,,
24,,0064667062016,,,,1,,,SPROUTS,,,,,,,,BLOOD SUGAR HARMONY POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
25,,0064667004381,,,,1,,,SPROUTS,,,,,,,,CANDIDA,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
26,,0064667062025,,,,1,,,SPROUTS,,,,,,,,COLON CLEAN POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
27,,0064667062026,,,,1,,,SPROUTS,,,,,,,,COUGH RELIEF,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 14,   Length: 4' 0.00"",    Height: 0' 5.50"",   Depth: 1' 1.00"",   Product: 3' 11.96""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0064667063126,,,,1,,,SPROUTS,,,,,,,,KAVA,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
2,,0064667063127,,,,1,,,SPROUTS,,,,,,,,KAVA,,,,,,2.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.55,,,,,
3,,0064667063135,,,,1,,,SPROUTS,,,,,,,,KAVA ALCOHOL FREE,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
4,,0064667012620,,,,1,,,SPROUTS,,,,,,,,KAVA LIQUID CAP,,,,,,60.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,1.97,,,,,
5,,0064667015560,,,,1,,,SPROUTS,,,,,,,,KAVA POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
6,,0064667063141,,,,1,,,SPROUTS,,,,,,,,KAVA GOLD,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
7,,0064667011762,,,,1,,,SPROUTS,,,,,,,,KAVA GOLD,,,,,,2.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.55,,,,,
8,,0064667062067,,,,1,,,SPROUTS,,,,,,,,LOBELIA,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
Positio,,,,,UPC,,Facings,,,,,,Brand,,,,,,Long Description,,,,,,Size,,,,,UOM,,,,,Date,,,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,0064667063160,,,,1,,,SPROUTS,,,,,,,,MACA,,,,,,1.00,,,,FOZ,,,,,Jun 12 2016 1,,,,,,1.32,,,,,
10,,0064667062127,,,,1,,,SPROUTS,,,,,,,,MACA POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
11,,0064667062137,,,,1,,,SPROUTS,,,,,,,,MACA-ORGANIC,,,,,,4.00,,,,OZ,,,,,Jun  5 2016 1,,,,,,2.42,,,,,
12,,0064667063128,,,,1,,,SPROUTS,,,,,,,,MILK THISTLE,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
13,,0064667011412,,,,1,,,SPROUTS,,,,,,,,MILK THISTLE,,,,,,2.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.55,,,,,
14,,0064667011521,,,,1,,,SPROUTS,,,,,,,,MILK THISTLE ALCOHOL FREE,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
15,,0064667062069,,,,1,,,SPROUTS,,,,,,,,MILK THISTLE ALCOHOL FREE,,,,,,2.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.55,,,,,
16,,0064667015570,,,,1,,,SPROUTS,,,,,,,,MILK THISTLE POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
17,,0064667062144,,,,1,,,SPROUTS,,,,,,,,MILK THISTLE,,,,,,180.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.70,,,,,
18,,0064667062138,,,,1,,,SPROUTS,,,,,,,,MORINGA,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.30,,,,,
19,,0064667062156,,,,1,,,SPROUTS,,,,,,,,MORINGA LEAF POWDER-500 MG,,,,,,90.00,,,,VCP,,,,,,,,,,,2.25,,,,,
20,,0064667062071,,,,1,,,SPROUTS,,,,,,,,MULLEIN,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
21,,0064667062129,,,,1,,,SPROUTS,,,,,,,,NEEM POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
22,,0064667063148,,,,1,,,SPROUTS,,,,,,,,NETTLE,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
23,,0064667015580,,,,1,,,SPROUTS,,,,,,,,NETTLE POWDER CAP,,,,,,75.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
24,,0064667004361,,,,1,,,SPROUTS,,,,,,,,OSHA,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
25,,0064667063153,,,,1,,,SPROUTS,,,,,,,,OLIVE LEAF,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
26,,0064667015590,,,,1,,,SPROUTS,,,,,,,,OLIVE LEAF POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
27,,0064667062077,,,,1,,,SPROUTS,,,,,,,,PAU D ARCO,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
28,,0064667003861,,,,1,,,SPROUTS,,,,,,,,CALIFORNIA POPPY,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 15,   Length: 4' 0.00"",    Height: 0' 5.50"",   Depth: 1' 1.00"",   Product: 3' 11.94""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0064667063120,,,,1,,,SPROUTS,,,,,,,,ECHINACEA,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
2,,0064667063134,,,,1,,,SPROUTS,,,,,,,,ECHINACEA ALCOHOL FREE,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
3,,0064667062157,,,,1,,,SPROUTS,,,,,,,,ECHINACEA ANGUSTIFOLIA ROOT PWDR CAP,,,,,,90.00,,,,VCP,,,,,,,,,,,2.25,,,,,
4,,0064667062001,,,,1,,,SPROUTS,,,,,,,,3 ECHINACEA,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
5,,0064667012140,,,,1,,,SPROUTS,,,,,,,,GARLIC,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
6,,0064667015480,,,,1,,,SPROUTS,,,,,,,,GARLIC POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
7,,0064667063122,,,,1,,,SPROUTS,,,,,,,,GINGER,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
8,,0064667015490,,,,1,,,SPROUTS,,,,,,,,GINGER POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
9,,0064667062146,,,,1,,,SPROUTS,,,,,,,,GINGER,,,,,,180.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.70,,,,,
10,,0064667063123,,,,1,,,SPROUTS,,,,,,,,GINKGO,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
11,,0064667062040,,,,1,,,SPROUTS,,,,,,,,GINKO ALCOHOL FREE,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
12,,0064667015500,,,,1,,,SPROUTS,,,,,,,,GINKGO POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
13,,0064667004121,,,,1,,,SPROUTS,,,,,,,,GINSENG,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
14,,0064667062080,,,,1,,,SPROUTS,,,,,,,,RED CHINESE GINSENG,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
Positio,,,,,UPC,,Facings,,,,,,Brand,,,,,,Long Description,,,,,,Size,,,,,UOM,,,,,Date,,,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,0064667015510,,,,1,,,SPROUTS,,,,,,,,AMERICAN GINSENG,,,,,,60.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
16,,0064667063147,,,,1,,,SPROUTS,,,,,,,,GOLDENSEAL,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
17,,0064667015520,,,,1,,,SPROUTS,,,,,,,,GOLDENSEAL POWDER CAP,,,,,,60.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
18,,0064667062045,,,,1,,,SPROUTS,,,,,,,,GOTU KOLA,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
19,,0064667062123,,,,1,,,SPROUTS,,,,,,,,GOTU KOLA POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
20,,0064667007791,,,,1,,,SPROUTS,,,,,,,,GREEN TEA ALCOHOL FREE,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
21,,0064667007792,,,,1,,,SPROUTS,,,,,,,,GREEN TEA ALCOHOL FREE,,,,,,2.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.55,,,,,
22,,0064667015530,,,,1,,,SPROUTS,,,,,,,,GREEN TEA POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
23,,0064667063125,,,,1,,,SPROUTS,,,,,,,,HAWTHORN,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
24,,0064667015540,,,,1,,,SPROUTS,,,,,,,,HAWTHORN POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
25,,0064667015781,,,,1,,,SPROUTS,,,,,,,,HOLY BASIL,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
26,,0064667062125,,,,1,,,SPROUTS,,,,,,,,HOLY BASIL POWDER CAP,,,,,,60.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
27,,0064667062062,,,,1,,,SPROUTS,,,,,,,,LEMONBALM,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
28,,0064667062063,,,,1,,,SPROUTS,,,,,,,,LICORICE,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 16,   Length: 4' 0.00"",    Height: 1' 0.00"",   Depth: 1' 1.00"",   Product: 3' 11.89""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0064667062011,,,,1,,,SPROUTS,,,,,,,,ASHWAGANDHA,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
2,,0064667062116,,,,1,,,SPROUTS,,,,,,,,ASHWAGANDHA POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
3,,0064667063118,,,,1,,,SPROUTS,,,,,,,,ASTRAGALUS,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
4,,0064667015390,,,,1,,,SPROUTS,,,,,,,,ASTRAGALUS POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
5,,0064667062155,,,,1,,,SPROUTS,,,,,,,,BACOPA POWDER CAP,,,,,,90.00,,,,VCP,,,,,,,,,,,2.25,,,,,
6,,0064667015400,,,,1,,,SPROUTS,,,,,,,,BILBERRY POWDER CAP,,,,,,60.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
7,,0064667063149,,,,1,,,SPROUTS,,,,,,,,BLACK COHOSH,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
8,,0064667015410,,,,1,,,SPROUTS,,,,,,,,BLACK COHOSH POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
9,,0064667003791,,,,1,,,SPROUTS,,,,,,,,BLACK WALNUT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
10,,0064667062017,,,,1,,,SPROUTS,,,,,,,,BURDOCK,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
11,,0064667015420,,,,1,,,SPROUTS,,,,,,,,CASCARA SAGRADA POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
12,,0064667062018,,,,1,,,SPROUTS,,,,,,,,CAYENNE,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
13,,0064667062120,,,,1,,,SPROUTS,,,,,,,,CHASTE TREE POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
14,,0064667015430,,,,1,,,SPROUTS,,,,,,,,CINNAMON POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.21,,,,,
15,,0064667062145,,,,1,,,SPROUTS,,,,,,,,CINNAMON,,,,,,180.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.70,,,,,
16,,0064667003941,,,,1,,,SPROUTS,,,,,,,,CLOVE,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
17,,0064667062027,,,,1,,,SPROUTS,,,,,,,,CRAMP BARK,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
18,,0064667015440,,,,1,,,SPROUTS,,,,,,,,CRANBERRY POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
19,,0064667003981,,,,1,,,SPROUTS,,,,,,,,DANDELION,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
20,,0064667062154,,,,1,,,SPROUTS,,,,,,,,DANDELION ROOT POWDER CAP,,,,,,90.00,,,,VCP,,,,,,,,,,,2.25,,,,,
Positio,,,,,UPC,,Facings,,,,,,Brand,,,,,,Long Description,,,,,,Size,,,,,UOM,,,,,Date,,,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,0064667063119,,,,1,,,SPROUTS,,,,,,,,DONG QUAI,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
22,,0064667062122,,,,1,,,SPROUTS,,,,,,,,DONG QUAI POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
23,,0064667062035,,,,1,,,SPROUTS,,,,,,,,ELDERBERRY,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
24,,0064667062036,,,,1,,,SPROUTS,,,,,,,,ELDERBERRY PLUS POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
25,,0064667063131,,,,1,,,SPROUTS,,,,,,,,SIBERIAN ELEUTHERO,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
26,,0064667062037,,,,1,,,SPROUTS,,,,,,,,FENUGREEK POWDER CAP,,,,,,90.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.25,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 17,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 1.00"",   Product: 3' 11.82""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0003367415100,,,,1,,,NATURE'S WAY,,,,,,,,MYRRH GUM,,,,,,100.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
2,,0003367415150,,,,2,,,NATURE'S WAY,,,,,,,,NETTLE HERB,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
3,,0003367415450,,,,1,,,NATURE'S WAY,,,,,,,,PAU D ARCO,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
4,,0003367415408,,,,1,,,NATURE'S WAY,,,,,,,,PAU D ARCO,,,,,,180.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.59,,,,,
5,,0003367416000,,,,1,,,NATURE'S WAY,,,,,,,,RED CLOVER BLOSSOMS,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
6,,0003367416100,,,,1,,,NATURE'S WAY,,,,,,,,RED RASPBERRY LEAVES,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
7,,0003367414162,,,,1,,,NATURE'S WAY,,,,,,,,ROSEMARY LEAVES,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
8,,0003367416750,,,,1,,,NATURE'S WAY,,,,,,,,SAW PALMETTO BERRIES,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
9,,0003367416758,,,,1,,,NATURE'S WAY,,,,,,,,SAW PALMETTO BERRIES,,,,,,180.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.59,,,,,
10,,0003367416800,,,,1,,,NATURE'S WAY,,,,,,,,SCHIZANDRA FRUIT,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.44,,,,,
11,,0003367417000,,,,1,,,NATURE'S WAY,,,,,,,,SENNA LEAF,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
12,,0003367417100,,,,1,,,NATURE'S WAY,,,,,,,,SLIPPERY ELM BARK,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.44,,,,,
13,,0003367417300,,,,1,,,NATURE'S WAY,,,,,,,,ST JOHNS WORT,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
14,,0003367414041,,,,1,,,NATURE'S WAY,,,,,,,,ST JOHNS WORT,,,,,,180.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.59,,,,,
15,,0003367417600,,,,1,,,NATURE'S WAY,,,,,,,,UVA URSI LEAVES,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
16,,0003367417700,,,,1,,,NATURE'S WAY,,,,,,,,VALERIAN ROOT,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.43,,,,,
17,,0003367417708,,,,1,,,NATURE'S WAY,,,,,,,,VALERIAN ROOT,,,,,,180.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.88,,,,,
18,,0003367411750,,,,1,,,NATURE'S WAY,,,,,,,,VITEX,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
19,,0003367417850,,,,1,,,NATURE'S WAY,,,,,,,,WHITE WILLOW BARK,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
20,,0003367417870,,,,1,,,NATURE'S WAY,,,,,,,,WILD YAM 425MG,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
21,,0003367418100,,,,1,,,NATURE'S WAY,,,,,,,,YELLOW DOCK ROOT,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 18,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 1.00"",   Product: 3' 11.96""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0003367412700,,,,1,,,NATURE'S WAY,,,,,,,,FENNEL SEED,,,,,,100.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
2,,0003367412800,,,,1,,,NATURE'S WAY,,,,,,,,FENUGREEK SEED,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
3,,0003367414610,,,,1,,,NATURE'S WAY,,,,,,,,FENUGREEK SEED 610MG,,,,,,180.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.59,,,,,
