"Merchandise BIO-K (6 pack) & 
GoodBelly (4 pack) behind single bottles
25,0065801011665,,,,1,,GARDEN OF LIFE,,,,,RAW PROBIOTICS COLON CARE,,,,,30.00,,,VCP,,,Apr  3 2016 1,,,,,2.35,,,,
26,0065801011663,,,,1,,GARDEN OF LIFE,,,,,RAW PROBIOTICS VAGINAL CARE,,,,,30.00,,,VCP,,,Apr  3 2016 1,,,,,2.35,,,,
27,0065801011664,,,,1,,GARDEN OF LIFE,,,,,RAW PROBIOTICS ULTIMATE CARE,,,,,30.00,,,VCP,,,Apr  3 2016 1,,,,,2.35,,,,
28,0065801011666,,,,1,,GARDEN OF LIFE,,,,,RAW PROBIOTICS 5 DAY MAX CARE,,,,,2.40,,,OZ,,,Apr  3 2016 1,,,,,3.05,,,,
Positio,,,,UPC,,Facings,,,,Brand,,,,Long Description,,,,,Size,,,UOM,,,Date,,,,,Width,,
"-----------
Totals:",,,"--------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------
---------------
28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 6,   Length: 5' 7.00"",    Height: 0' 5.00"",   Depth: 1' 4.00"",   Product: 5' 6.74""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0062660800171,,,,2,,BIO K PLUS,,,,,BIO-K PLUS ORIGINAL SINGLE,,,,,3.50,,,FOZ,,,Apr  3 2016 1,,,,,2.00,,,,
2,0062660800076,,,,1,,BIO K PLUS,,,,,BIO-K PLUS ORIGINAL,,,,,21.00,,,FOZ,,,Apr  3 2016 1,,,,,6.30,,,,
3,0062660800191,,,,2,,BIO K PLUS,,,,,BIO-K PLUS STRAWBERRY SINGLE,,,,,3.50,,,FOZ,,,Apr  3 2016 1,,,,,2.00,,,,
4,0062660800096,,,,1,,BIO K PLUS,,,,,BIO-K PLUS STRAWBERRY,,,,,21.00,,,FOZ,,,Apr  3 2016 1,,,,,6.30,,,,
5,0062660800121,,,,2,,BIO K PLUS,,,,,BIO-K PLUS ORGANIC RICE SINGLE,,,,,3.50,,,FOZ,,,Apr  3 2016 1,,,,,2.00,,,,
6,0062660800026,,,,1,,BIO K PLUS,,,,,BIO-K PLUS ORGANIC RICE,,,,,21.00,,,FOZ,,,Apr  3 2016 1,,,,,6.30,,,,
7,0062660800181,,,,2,,BIO K PLUS,,,,,BIO-K PLUS SOY SINGLE,,,,,3.50,,,FOZ,,,Apr  3 2016 1,,,,,2.00,,,,
8,0062660800086,,,,1,,BIO K PLUS,,,,,BIO-K PLUS SOY,,,,,21.00,,,FOZ,,,Apr  3 2016 1,,,,,6.30,,,,
9,0062660800018,,,,2,,BIO K PLUS,,,,,BIO-KIDZ-STRAWBERRY-SINGLE,,,,,3.50,,,FOZ,,,,,,,,2.05,,,,
10,0062660800008,,,,1,,BIO K PLUS,,,,,BIO-KIDZ-STRAWBERRY-CASE,,,,,21.00,,,FOZ,,,,,,,,6.30,,,,
11,0073402790921,,,,1,,THE GINGER PEOPLE,,,,,SHOT-GINGER-RESCUE-LEMON & CAYENNE,,,,,2.00,,,FOZ,,,,,,,,1.55,,,,
12,0073402790922,,,,1,,THE GINGER PEOPLE,,,,,SHOT-GINGER-RESCUE-TURMERIC,,,,,2.00,,,FOZ,,,,,,,,1.55,,,,
13,0073621107623,,,,2,,TEMPLE TURMERIC,,,,,PURE PRANA,,,,,3.00,,,FOZ,,,Apr  3 2016 1,,,,,1.45,,,,
14,0073621107513,,,,1,,TEMPLE TURMERIC,,,,,PURE PRANA BX,,,,,6.00,,,PK,,,Apr  3 2016 1,,,,,3.00,,,,
15,0085435100543,,,,2,,TEMPLE TURMERIC,,,,,PURE PRANA-FIRE SHOT,,,,,3.00,,,FOZ,,,,,,,,1.45,,,,
16,0085435100544,,,,1,,TEMPLE TURMERIC,,,,,PURE PRANA-FIRE SHOT-BOX,,,,,6.00,,,PK,,,,,,,,3.00,,,,
17,0006895801805,,,,1,,NATURAL FACTORS,,,,,ACIDOPHILUS BIFIDUS DOUBLE STR,,,,,90.00,,,CAP,,,Apr  3 2016 1,,,,,2.20,,,,
18,0006895801806,,,,1,,NATURAL FACTORS,,,,,ACIDOPHILUS BIFIDUS DOUBLE STR,,,,,180.00,,,CAP,,,Apr  3 2016 1,,,,,2.75,,,,
19,0006895801849,,,,1,,NATURAL FACTORS,,,,,PROBIOTIC FORMULA WOMEN,,,,,60.00,,,VCP,,,Apr  3 2016 1,,,,,2.40,,,,
20,0006895801847,,,,1,,NATURAL FACTORS,,,,,PROBIOTIC FORMULA ULTIMATE,,,,,60.00,,,VCP,,,Apr  3 2016 1,,,,,2.40,,,,
21,0006895801848,,,,1,,NATURAL FACTORS,,,,,ULTIMATE PROBIOTIC 12/12 FORMULA,,,,,120.00,,,VCP,,,Apr  3 2016 1,,,,,2.75,,,,
22,0007628004820,,,,1,,SOLARAY,,,,,ACIDOPHILUS PLUS GOATS MILK,,,,,50.00,,,CAP,,,Apr  3 2016 1,,,,,2.00,,,,
23,0007628004821,,,,1,,SOLARAY,,,,,ACIDOPHILUS GOATS MILK,,,,,100.00,,,CAP,,,Apr  3 2016 1,,,,,2.00,,,,
24,0007628049301,,,,1,,SOLARAY,,,,,MULTIDOPHILUS 12,,,,,50.00,,,VCP,,,Apr  3 2016 1,,,,,2.00,,,,
25,0007628049300,,,,2,,SOLARAY,,,,,MULTIDOPHILUS 12,,,,,100.00,,,VCP,,,Apr  3 2016 1,,,,,2.50,,,,
26,0007628072736,,,,1,,SOLARAY,,,,,MULTIDOPHILUS 12 POWDER,,,,,1.97,,,OZ,,,Apr  3 2016 1,,,,,2.00,,,,
27,0007628090578,,,,1,,SOLARAY,,,,,SUPER MULTIDOPHILUS 24,,,,,60.00,,,VCP,,,Apr  3 2016 1,,,,,2.00,,,,
28,0007628048826,,,,1,,SOLARAY,,,,,PROBIOTIC-MENS FORMULA,,,,,30.00,,,VCP,,,,,,,,2.10,,,,
29,0007628073720,,,,2,,SOLARAY,,,,,PROBIOTIC-WOMENS FORMULA,,,,,30.00,,,VCP,,,,,,,,2.10,,,,
30,0007628040321,,,,1,,SOLARAY,,,,,PROBIOTIC-URGENT CARE,,,,,30.00,,,VCP,,,,,,,,2.10,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
