Positio,,,UPC,,,,Facings,,Brand,,,,,Long Description,,,,,Size,,,,UOM,,,,Date,,,,Width,,,,,,
39,,0085997500231,,,,1,,ANDALOU NATURALS,,,,,FRUIT STEM CELL NIGHT REPAIR CRM,,,,,1.70,,,OZ,,,,,Jun  5 2016 1,,,,2.30,,,,,,,
40,,0085997500235,,,,1,,ANDALOU NATURALS,,,,,DEEP WRINKLE DERMAL FILLER,,,,,0.60,,,FOZ,,,,,Jun  5 2016 1,,,,1.45,,,,,,,
41,,0085997500232,,,,1,,ANDALOU NATURALS,,,,,ULTRA SHEER FACIAL LOTION SPF18,,,,,2.70,,,FOZ,,,,,Jun  5 2016 1,,,,1.65,,,,,,,
42,,0085997500268,,,,1,,ANDALOU NATURALS,,,,,BB SKIN PERFECTING BEAUTY BALM SPF30,,,,,2.00,,,FOZ,,,,,Jun  5 2016 1,,,,1.60,,,,,,,
43,,0085997500269,,,,1,,ANDALOU NATURALS,,,,,DIY BOOSTER SPF 30 FACIAL SERUM,,,,,2.00,,,FOZ,,,,,Jun  5 2016 1,,,,1.60,,,,,,,
44,,0085997502027,,,,1,,ANDALOU NATURALS,,,,,AGE DEFYING MICELLAR FACIAL WIPES,,,,,12.00,,,CNT,,,,,,,,,3.35,,,,,,,
45,,0085997502029,,,,1,,ANDALOU NATURALS,,,,,AGE DEFYING MICELLAR FACIAL WIPES,,,,,35.00,,,CNT,,,,,,,,,3.50,,,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 8,   Length: 4' 0.00"",    Height: 0' 7.50"",   Depth: 1' 8.00"",   Product: 3' 11.82""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0072474200784,,,,1,,ALBA BOTANICA,,,,,GOOD & CLEAN PORE PURIFYNG MINI PEEL,,,,,4.00,,,OZ,,,,,Jun  5 2016 1,,,,3.05,,,,,,,
2,,0072474200785,,,,1,,ALBA BOTANICA,,,,,GOOD & CLEAN EXFOLIATING TOWELETTES,,,,,30.00,,,CNT,,,,,Jun  5 2016 1,,,,3.30,,,,,,,
3,,0072474200761,,,,1,,ALBA BOTANICA,,,,,FACE BODY SCRUB-ACNE DOTE,,,,,8.00,,,OZ,,,,,Jun  5 2016 1,,,,2.95,,,,,,,
4,,0072474200760,,,,1,,ALBA BOTANICA,,,,,DEEP PORE WASH-ACNE DOTE,,,,,6.00,,,OZ,,,,,Jun  5 2016 1,,,,1.80,,,,,,,
5,,0072474200763,,,,1,,ALBA BOTANICA,,,,,DEEP CLEAN ASTRINGENT-ACNE DOTE,,,,,6.00,,,OZ,,,,,Jun  5 2016 1,,,,1.80,,,,,,,
6,,0072474200769,,,,1,,ALBA BOTANICA,,,,,ACNE DOTE-CLEARING GEL PEEL,,,,,4.00,,,OZ,,,,,,,,,2.40,,,,,,,
Positio,,,,,UPC,,Facings,,,Brand,,,,,Long Description,,,,,Size,,,,UOM,,,,Date,,,,Width,,,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,0072474200768,,,,1,,ALBA BOTANICA,,,,,ACNE DOTE-CLEARING GEL PEEL-SINGLE,,,,,0.30,,,OZ,,,,,,,,,3.20,,,,,,,
8,,0072474200762,,,,1,,ALBA BOTANICA,,,,,OIL CONTROL LOTION-ACNE DOTE,,,,,2.00,,,OZ,,,,,Jun  5 2016 1,,,,1.65,,,,,,,
9,,0072474200764,,,,1,,ALBA BOTANICA,,,,,INVISIBLE TREATMENT GEL-ACNE DOTE,,,,,0.50,,,OZ,,,,,Jun  5 2016 1,,,,1.45,,,,,,,
10,,0072474200759,,,,1,,ALBA BOTANICA,,,,,ACNE DOTE-PIMPLE PATCHES-40 CNT,,,,,40.00,,,CNT,,,,,,,,,2.10,,,,,,,
11,,0072474200765,,,,1,,ALBA BOTANICA,,,,,ACNE DOTE-CLEAN N TREAT TOWELETTE,,,,,30.00,,,CNT,,,,,Jun  5 2016 1,,,,3.35,,,,,,,
12,,0072474200796,,,,1,,ALBA BOTANICA,,,,,FAST FIX FOR A PIMPLE,,,,,0.25,,,OZ,,,,,Jun  5 2016 1,,,,2.70,,,,,,,
13,,0072474200323,,,,1,,ALBA BOTANICA,,,,,FACIAL MASK-DEEP SEA,,,,,4.00,,,OZ,,,,,Jun  5 2016 1,,,,2.95,,,,,,,
14,,0072474200324,,,,1,,ALBA BOTANICA,,,,,FACE SCRUB-SEA ENZYME,,,,,4.00,,,OZ,,,,,Jun  5 2016 1,,,,2.95,,,,,,,
15,,0072474200327,,,,1,,ALBA BOTANICA,,,,,FACIAL CLEANSING GEL-SEA MINERAL,,,,,6.00,,,OZ,,,,,Jun  5 2016 1,,,,1.80,,,,,,,
16,,0072474200316,,,,1,,ALBA BOTANICA,,,,,TONER-FACIAL-SEA KELP,,,,,6.00,,,OZ,,,,,Jun  5 2016 1,,,,1.75,,,,,,,
17,,0072474200312,,,,1,,ALBA BOTANICA,,,,,MOISTURIZER CREAM-SEA MOSS,,,,,2.00,,,OZ,,,,,Jun  5 2016 1,,,,1.80,,,,,,,
18,,0072474200319,,,,1,,ALBA BOTANICA,,,,,DAILY CREAM-SEA LIPIDS,,,,,2.00,,,OZ,,,,,Jun  5 2016 1,,,,2.50,,,,,,,
19,,0072474200317,,,,1,,ALBA BOTANICA,,,,,RENEWAL CREAM-SEA PLUS,,,,,2.00,,,OZ,,,,,Jun  5 2016 1,,,,2.50,,,,,,,
20,,0072474200305,,,,1,,ALBA BOTANICA,,,,,EYE MAKEUP REMOVER-EVEN ADVANCED,,,,,4.00,,,OZ,,,,,Jun  5 2016 1,,,,1.52,,,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 9,   Length: 4' 0.00"",    Height: 0' 7.50"",   Depth: 1' 8.00"",   Product: 4' 0.00""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0072474200808,,,,1,,ALBA BOTANICA,,,,,FACIAL SCRUB-ENZYME-PINEAPPLE,,,,,4.00,,,OZ,,,,,Jun  5 2016 1,,,,2.95,,,,,,,
2,,0072474200804,,,,1,,ALBA BOTANICA,,,,,FACIAL WASH-COCONUT MILK,,,,,8.00,,,OZ,,,,,Jun  5 2016 1,,,,2.00,,,,,,,
3,,0072474200802,,,,1,,ALBA BOTANICA,,,,,ENZYME CLEANSE-PINEAPPLE,,,,,8.00,,,OZ,,,,,Jun  5 2016 1,,,,2.00,,,,,,,
4,,0072474200806,,,,1,,ALBA BOTANICA,,,,,TONER-FACIAL-HIBISCUS,,,,,8.50,,,OZ,,,,,Jun  5 2016 1,,,,2.00,,,,,,,
5,,0072474200864,,,,1,,ALBA BOTANICA,,,,,MOISTURIZER-ULTRA SHEER-COCNT WATER,,,,,1.80,,,FOZ,,,,,,,,,1.25,,,,,,,
6,,0072474200953,,,,1,,ALBA BOTANICA,,,,,FACIAL MASK-PAPAYA ENZYME-SINGLE,,,,,0.30,,,OZ,,,,,,,,,3.20,,,,,,,
7,,0072474200810,,,,1,,ALBA BOTANICA,,,,,FACIAL MASK-ENZYME-PAPAYA,,,,,3.00,,,OZ,,,,,Jun  5 2016 1,,,,2.50,,,,,,,
8,,0072474200814,,,,1,,ALBA BOTANICA,,,,,MOISTURE CREAM-JASMINE VITAMIN E,,,,,3.00,,,OZ,,,,,Jun  5 2016 1,,,,2.50,,,,,,,
9,,0072474200812,,,,1,,ALBA BOTANICA,,,,,MOISTURE CREAM-ALOE GREEN TEA,,,,,3.00,,,OZ,,,,,Jun  5 2016 1,,,,2.50,,,,,,,
10,,0072474200816,,,,1,,ALBA BOTANICA,,,,,EYE GEL-GREEN TEA,,,,,1.00,,,OZ,,,,,Jun  5 2016 1,,,,1.46,,,,,,,
11,,0072474200809,,,,1,,ALBA BOTANICA,,,,,HAWAIIAN 3 IN 1 CLEAN TWLTS,,,,,30.00,,,CNT,,,,,Jun  5 2016 1,,,,3.35,,,,,,,
12,,0072474200799,,,,1,,ALBA BOTANICA,,,,,FAST FIX FOR UNDERCIRCLE EYES,,,,,0.25,,,OZ,,,,,Jun  5 2016 1,,,,2.70,,,,,,,
13,,0072474200947,,,,1,,ALBA BOTANICA,,,,,CLAY CLEANSER-DETOX-VOLCANIC CLAY,,,,,6.00,,,FOZ,,,,,,,,,3.05,,,,,,,
14,,0072474200951,,,,1,,ALBA BOTANICA,,,,,MUD MASK-DETOX-VOLCANIC CLAY,,,,,4.00,,,OZ,,,,,,,,,3.05,,,,,,,
15,,0072474200952,,,,1,,ALBA BOTANICA,,,,,MUD MASK-DETOX-VOLCANIC CLAY-SINGLE,,,,,0.30,,,OZ,,,,,,,,,3.20,,,,,,,
16,,0072474200927,,,,1,,ALBA BOTANICA,,,,,CLEANSER-DETOX-HAWAIIAN,,,,,6.00,,,FOZ,,,,,,,,,3.05,,,,,,,
17,,0072474200928,,,,1,,ALBA BOTANICA,,,,,SCRUB-DETOX-HAWAIIAN,,,,,4.00,,,OZ,,,,,,,,,3.05,,,,,,,
18,,0072474200930,,,,1,,ALBA BOTANICA,,,,,TOWELETTES-DETOX-HAWAIIAN,,,,,30.00,,,CNT,,,,,,,,,3.35,,,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positio,,,,,UPC,,Facings,,,Brand,,,,,Long Description,,,,,Size,,,,UOM,,,,Date,,,,Width,,,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 11,   Length: 0' 1.00"",    Height: 2' 3.00"",   Depth: 0' 1.00"",   Product: 0' 0.00""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0085997502041,,,,1,,ANDALOU NATURALS,,,,,INSTANT BRIGHTEN AND TIGHTEN MASK,,,,,0.60,,,FOZ,,,,,Jun  5 2016 1,,,,4.20,,,,,,,
2,,0085997502043,,,,1,,ANDALOU NATURALS,,,,,INSTANT HYDRATION FACE MASK,,,,,0.60,,,FOZ,,,,,Jun  5 2016 1,,,,4.20,,,,,,,
3,,0085997502042,,,,1,,ANDALOU NATURALS,,,,,INSTANT PURE PORE FACE MASK,,,,,0.60,,,FOZ,,,,,Jun  5 2016 1,,,,4.20,,,,,,,
4,,0085997502040,,,,1,,ANDALOU NATURALS,,,,,INSTANT LIFT AND FIRM FACE MASK,,,,,0.60,,,FOZ,,,,,Jun  5 2016 1,,,,4.20,,,,,,,
5,,0085997502053,,,,1,,ANDALOU NATURALS,,,,,ALL OVER KONJAC BODY SPONGE,,,,,1.00,,,EA,,,,,Jun  5 2016 1,,,,4.85,,,,,,,
6,,0085997502050,,,,1,,ANDALOU NATURALS,,,,,SENSITIVE KONJAC FACIAL SPONGE,,,,,1.00,,,EA,,,,,Jun  5 2016 1,,,,4.85,,,,,,,
7,,0085997502051,,,,1,,ANDALOU NATURALS,,,,,CLARITY KONJAC FACIAL SPONGE,,,,,1.00,,,EA,,,,,Jun  5 2016 1,,,,4.85,,,,,,,
8,,0085997502052,,,,1,,ANDALOU NATURALS,,,,,PERFECTION KONJAC FACIAL SPONGE,,,,,1.00,,,EA,,,,,Jun  5 2016 1,,,,4.85,,,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 14,   Length: 0' 1.00"",    Height: 1' 11.00"",   Depth: 0' 1.00"",   Product: 0' 0.00""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0085997502048,,,,1,,ANDALOU NATURALS,,,,,INSTANT LUMINOUS FACE MASK,,,,,0.28,,,OZ,,,,,Jun  5 2016 1,,,,2.95,,,,,,,
2,,0085997502045,,,,1,,ANDALOU NATURALS,,,,,INSTANT BRIGHTENING FACE MASK,,,,,0.28,,,OZ,,,,,Jun  5 2016 1,,,,2.95,,,,,,,
3,,0085997502047,,,,1,,ANDALOU NATURALS,,,,,INSTANT LIFT AND FIRM FACE MASK,,,,,0.28,,,OZ,,,,,Jun  5 2016 1,,,,2.95,,,,,,,
4,,0085997502044,,,,1,,ANDALOU NATURALS,,,,,INSTANT AGE DEFYING FACE MASK,,,,,0.28,,,OZ,,,,,Jun  5 2016 1,,,,2.95,,,,,,,
5,,0085997502046,,,,1,,ANDALOU NATURALS,,,,,INSTANT SOOTHING FACE MASK,,,,,0.28,,,OZ,,,,,Jun  5 2016 1,,,,2.95,,,,,,,
6,,0085997502049,,,,1,,ANDALOU NATURALS,,,,,INSTANT CLARITY FACE MASK,,,,,0.28,,,OZ,,,,,Jun  5 2016 1,,,,2.95,,,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 17,   Length: 0' 1.00"",    Height: 1' 7.00"",   Depth: 0' 1.00"",   Product: 0' 0.00""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0072474200933,,,,1,,,ALBA BOTANICA,,,MASK-ANTI ACNE-PAPAYA,,,,,1.00,,,,,EA,,,,,,,4.20,,,,,,,,
2,,0072474200932,,,,1,,,ALBA BOTANICA,,,MASK-ANTI WINKLE-CAMU CAMU,,,,,1.00,,,,,EA,,,,,,,4.20,,,,,,,,
3,,0072474200935,,,,1,,,ALBA BOTANICA,,,MASK-HYDRATE-COCONUT WATER,,,,,1.00,,,,,EA,,,,,,,4.20,,,,,,,,
4,,0072474200931,,,,1,,,ALBA BOTANICA,,,MASK-DETOX-VOLCANIC CLAY,,,,,1.00,,,,,EA,,,,,,,4.20,,,,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 20,   Length: 0' 1.00"",    Height: 2' 2.00"",   Depth: 0' 1.00"",   Product: 0' 0.00""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0008380003569,,,,1,,EARTHKISS,,,,,MUD MASK-PORE CLEANSER,,,,,0.59,,,OZ,,,,,Jun  5 2016 1,,,,2.75,,,,,,,
2,,0008380003571,,,,1,,EARTHKISS,,,,,MUD MASK-REJUVENATE-WHITE THAI CLAY,,,,,0.59,,,OZ,,,,,Jun 12 2016 1,,,,2.75,,,,,,,
3,,0008380003572,,,,1,,EARTHKISS,,,,,MUD MASK-CLEAN UP MUD EXFOLIATE,,,,,0.59,,,OZ,,,,,Jun 12 2016 1,,,,2.75,,,,,,,
4,,0008380003570,,,,1,,EARTHKISS,,,,,MUD MASK-PORE REFINE,,,,,0.59,,,OZ,,,,,Jun 12 2016 1,,,,2.75,,,,,,,
5,,0008380003573,,,,1,,EARTHKISS,,,,,BAMBOO SHEET MASK-HYDRATE-MIRACLE,,,,,1.00,,,CNT,,,,,Jun  5 2016 1,,,,3.55,,,,,,,
6,,0008380003574,,,,1,,EARTHKISS,,,,,BAMBOO SHEET MASK-MILLION YEAR CLAY,,,,,1.00,,,CNT,,,,,Jun 12 2016 1,,,,3.55,,,,,,,
Positio,,,,,UPC,,Facings,,,Brand,,,,,Long Description,,,,,Size,,,,UOM,,,,Date,,,,Width,,,,,
"-----------
Totals:",,,,"--------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------
---------------
6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
