13,0008173834305,,,1,,,SHIKAI,,,,LOTION-HAND & BODY-YUZU,,,,8.00,,,,FOZ,,,,,3.00,,,,
14,0008173834304,,,1,,,SHIKAI,,,,LOTION-HAND & BODY-VANILLA,,,,8.00,,,,FOZ,,,,,3.00,,,,
15,0008173834302,,,1,,,SHIKAI,,,,LOTION-HAND & BODY-CUCUMBER MELON,,,,8.00,,,,FOZ,,,,,3.00,,,,
16,0008173834306,,,1,,,SHIKAI,,,,LOTION-HAND & BODY-GARDENIA,,,,8.00,,,,FOZ,,,,,3.00,,,,
17,0071833433743,,,1,,,DESERT ESSENCE,,,,LOTION-HAND BODY-COCONUT,,,,8.00,,,,FOZ,,,,,2.90,,,,
18,0071833433741,,,1,,,DESERT ESSENCE,,,,LOTION-HAND BODY-ALMOND,,,,8.00,,,,FOZ,,,,,2.90,,,,
19,0071833433776,,,1,,,DESERT ESSENCE,,,,LOTION-HAND & BODY-ISLAND MANGO,,,,8.00,,,,FOZ,,,,,2.90,,,,
20,0071833433773,,,1,,,DESERT ESSENCE,,,,LOTION-HAND & BODY-TROPICAL COCONUT,,,,8.00,,,,FOZ,,,,,2.90,,,,
21,0071833433744,,,1,,,DESERT ESSENCE,,,,LOTION-HAND BODY-LAVENDER,,,,8.00,,,,FOZ,,,,,2.90,,,,
22,0071833433775,,,1,,,DESERT ESSENCE,,,,LOTION-HAND & BODY-ITALIAN LEMON,,,,8.00,,,,FOZ,,,,,2.90,,,,
23,0071833433753,,,1,,,DESERT ESSENCE,,,,LOTION-HAND BODY-FF,,,,8.00,,,,FOZ,,,,,2.90,,,,
24,0079285000643,,,1,,,BURTS BEES,,,,FRAGRANCE FREE SHEA BTTR & VIT E BOD,,,,6.00,,,,OZ,,,,,2.95,,,,
25,0079285000940,,,1,,,BURTS BEES,,,,COCOA & CAPUACU BUTTERS BODY LOTION,,,,6.00,,,,OZ,,,,,2.95,,,,
Positio,,,UPC,,,Facings,,,Brand,,,,Long Description,,,,Size,,,,UOM,,Date,,,Width,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0079285000662,,,1,,,BURTS BEES,,,,BODY LOTION-MILK HONEY,,,,6.00,,,,OZ,,,,,2.95,,,,
27,0063687422253,,,1,,,EVERYONE,,,,LOTION-3N1-APRICOT & VANILLA,,,,6.00,,,,FOZ,,,,,2.95,,,,
28,0063687422251,,,1,,,EVERYONE,,,,LOTION-3IN1-COCONUT & LEMON,,,,6.00,,,,FOZ,,,,,2.95,,,,
29,0063687422266,,,1,,,EVERYONE,,,,LOTION-3IN1-MINT & COCONUT,,,,6.00,,,,FOZ,,,,,2.95,,,,
30,0063687422252,,,1,,,EVERYONE,,,,LOTION-3N1-CEDAR & CITRUS,,,,6.00,,,,FOZ,,,,,2.95,,,,
31,0063687422250,,,1,,,EVERYONE,,,,LOTION-3N1-LAVENDAR & ALOE,,,,6.00,,,,FOZ,,,,,2.95,,,,
32,0063687422254,,,1,,,EVERYONE,,,,LOTION-3N1-UNSCENTED,,,,6.00,,,,FOZ,,,,,2.95,,,,
,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,32,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 7,   Length: 4' 0.00"",    Height: 0' 4.50"",   Depth: 1' 1.00"",   Product: 3' 11.92""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0063408433170,,,2,,,BADGER BALM,,,,CUTICLE CARE-SOOTHING SHEA BUTTER,,,,0.75,,,,OZ,,,,,2.10,,,,
2,0063408402112,,,1,,,BADGER BALM,,,,BADGER BALM,,,,0.75,,,,OZ,,,,,2.10,,,,
3,0063408413571,,,1,,,BADGER BALM,,,,HEALING BALM,,,,2.00,,,,OZ,,,,,2.85,,,,
4,0063408402512,,,1,,,BADGER BALM,,,,FOOT BALM,,,,0.75,,,,OZ,,,,,2.10,,,,
5,0063408402501,,,1,,,BADGER BALM,,,,FOOT BALM,,,,2.00,,,,OZ,,,,,2.85,,,,
6,0079285007099,,,1,,,BURTS BEES,,,,CUTICLE CREAM-LEMON BUTTER,,,,0.60,,,,OZ,,,,,6.00,,,,
7,0079285010499,,,1,,,BURTS BEES,,,,HAND SALVE-MINI,,,,0.30,,,,OZ,,,,,5.00,,,,
8,0079285010599,,,1,,,BURTS BEES,,,,HAND SALVE,,,,3.00,,,,OZ,,,,,6.50,,,,
9,0079285025999,,,1,,,BURTS BEES,,,,HAND CREME-ALMOND MILK BEESWAX,,,,2.00,,,,OZ,,,,,5.00,,,,
10,0072474200822,,,1,,,ALBA BOTANICA,,,,BODY CREAM-PAPAYA MANGO,,,,6.50,,,,OZ,,,,,3.60,,,,
11,0072474200824,,,2,,,ALBA BOTANICA,,,,BODY CREAM-KUKUI NUT,,,,6.50,,,,OZ,,,,,3.60,,,,
,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,13,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 8,   Length: 4' 0.00"",    Height: 0' 4.50"",   Depth: 1' 1.00"",   Product: 3' 11.85""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0066738310310,,,1,,,NOURISH ORGANIC,,,,ORGANIC ROSE BUTTER,,,,5.20,,,,OZ,,,,,2.90,,,,
2,0066738310309,,,1,,,NOURISH ORGANIC,,,,ORGANIC REJUVINATING ARGAN BUTTER,,,,5.20,,,,OZ,,,,,2.90,,,,
3,0066738300216,,,1,,,NOURISH ORGANIC,,,,ORGANIC RAW SHEA BUTTER,,,,5.50,,,,OZ,,,,,2.90,,,,
4,0018713200009,,,1,,,ALAFFIA,,,,SHEA BUTTER-UNSCENTED,,,,2.00,,,,FOZ,,,,,2.55,,,,
5,0084132011037,,,1,,,ALAFFIA,,,,SHEA BUTTER-WHIPPED-VANLLA COCONT,,,,1.50,,,,OZ,,,,,2.40,,,,
6,0084132011038,,,1,,,ALAFFIA,,,,SHEA BUTTER-WHIPPED-COCONUT ROSE,,,,1.50,,,,OZ,,,,,2.40,,,,
7,0084132011036,,,1,,,ALAFFIA,,,,SHEA BUTTER-WHIPPED-LAVENDR COCONUT,,,,1.50,,,,OZ,,,,,2.40,,,,
8,0073373907758,,,1,,,NOW,,,,SHEA BUTTER,,,,7.00,,,,OZ,,,,,2.90,,,,
9,0007852202125,,,1,,,JASON,,,,COCONUT OIL-SMOOTHING,,,,15.00,,,,FOZ,,,,,3.70,,,,
10,0002250611201,,,2,,,SPECTRUM ESSENTIALS,,,,COCONUT OIL-UNREFINED,,,,15.00,,,,FOZ,,,,,3.70,,,,
11,0073373907683,,,1,,,NOW,,,,PURE COCONUT OIL,,,,7.00,,,,FOZ,,,,,2.90,,,,
12,0073373907680,,,1,,,NOW,,,,PURE COCOA BUTTER,,,,7.00,,,,FOZ,,,,,2.90,,,,
Positio,,,UPC,,,Facings,,,Brand,,,,Long Description,,,,Size,,,,UOM,,Date,,,Width,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0073373907760,,,1,,,NOW,,,,SOFT COCOA BUTTER WITH JOJOBA OIL,,,,6.50,,,,FOZ,,,,,2.90,,,,
14,0005138184627,,,1,,,AURA CACIA,,,,COCOA BUTTER-PURE-JAR,,,,4.00,,,,FOZ,,,,,2.90,,,,
15,0007989604946,,,2,,,QUEEN HELENE,,,,COCOA BUTTER 100%,,,,1.00,,,,OZ,,,,,1.05,,,,
,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,17,,,,,,,,,,,,,,,,,,,,,,,,
